X,Y,TimeStamp(tracker),MilliSecTimer(system),ArrangedTime
2065.375838,1122.985446,61510644.15,450809.9959,64497.9959
2060.969076,1121.914219,61510674.6,450840.5195,64528.5195
2052.936223,1123.175448,61510704.87,450871.0346,64559.0346
2050.824493,1131.772506,61510734.51,450900.4325,64588.4325
2049.422072,1137.640225,61510765.01,450930.9448,64618.9448
2056.168362,1148.452743,61510794.65,450961.3493,64649.3493
2056.315253,1143.639766,61510825.07,450991.2468,64679.2468
2069.571432,1151.3031,61510855.17,451021.7755,64709.7755
2114.735189,1184.881069,61510885.64,451051.868,64739.868
2127.367333,1196.550655,61510915.39,451081.3643,64769.3643
2126.260089,1188.318477,61510945.8,451112.5699,64800.5699
2130.080017,1188.299244,61510976.18,451142.3783,64830.3783
2131.60526,1187.785206,61511007.06,451174.3453,64862.3453
2118.606042,1198.241067,61511036.35,451202.3955,64890.3955
2123.771724,1245.091111,61511066.84,451233.3369,64921.3369
2133.59426,1224.989114,61511097.07,451264.0482,64952.0482
2121.108552,1206.805471,61511126.94,451293.3185,64981.3185
2120.383145,1152.756731,61511157.73,451325.9699,65013.9699
2124.620758,1158.013374,61511187.2,451353.2694,65041.2694
2143.03385,1106.582997,61511217.31,451383.6199,65071.6199
2129.5914,1082.992536,61511246.92,451413.0021,65101.0021
2118.225053,1075.691327,61511276.5,451443.5497,65131.5497
2172.413235,1002.656005,61511306.57,451472.4157,65160.4157
2182.636119,967.2085532,61511337.53,451503.4797,65191.4797
2185.371119,983.5281202,61511367.99,451534.4029,65222.4029
2197.605553,900.1123367,61511427.74,451594.5072,65282.5072
2225.819317,1186.852637,61511487.68,451653.3164,65341.3164
2227.189449,1212.576265,61511518.01,451683.7426,65371.7426
2221.290981,1275.333305,61511548.08,451713.8066,65401.8066
2175.495786,1046.08972,61514116.68,454282.7482,67970.7482
2107.667974,889.0780195,61514147.36,454315.3547,68003.3547
2125.957785,966.3251901,61514180.39,454346.2553,68034.2553
2130.305696,969.0810208,61514207,454372.7214,68060.7214
2134.287096,969.3987682,61514237.52,454403.9851,68091.9851
2071.388099,957.8470047,61514270.74,454436.7901,68124.7901
2024.979302,940.0055969,61514297.58,454463.3672,68151.3672
1949.068918,907.9488949,61514331.76,454497.9193,68185.9193
1797.191237,918.6534678,61514361.86,454527.8636,68215.8636
1788.092826,879.0616384,61514392.2,454557.9574,68245.9574
1789.175125,888.7547543,61514422.56,454588.501,68276.501
1793.157952,907.1070619,61514452.5,454618.3525,68306.3525
1786.484738,901.7258896,61514482.39,454648.1673,68336.1673
1769.756228,900.4604302,61514509.71,454676.2374,68364.2374
1774.845882,911.1701053,61514539.39,454706.183,68394.183
1790.524952,940.9689918,61514569.08,454735.2116,68423.2116
1793.919871,931.0936593,61514602.52,454768.8222,68456.8222
1804.789708,931.82566,61514628.96,454795.7683,68483.7683
1790.303496,748.5845829,61514689.35,454855.2453,68543.2453
2091.188365,680.4089971,61514901.3,455068.6762,68756.6762
2085.106023,649.6603832,61514931.75,455097.636,68785.636
2056.169002,644.648631,61514962.24,455128.3477,68816.3477
2052.389992,658.9581411,61514992.38,455158.8672,68846.8672
2051.078119,631.2853262,61515022.67,455188.5253,68876.5253
2078.682481,576.4181335,61515052.58,455218.5418,68906.5418
1809.657122,677.8116254,61515085.72,455251.386,68939.386
955.2128605,811.7555694,61515414.66,455580.5858,69268.5858
1818.758165,876.8113822,61515449.18,455614.9833,69302.9833
2186.520417,1023.836695,61515475.67,455641.324,69329.324
2338.987406,1087.445101,61515506.45,455673.1818,69361.1818
2345.387123,1104.862116,61515536.13,455702.4806,69390.4806
2345.841549,1143.015473,61515565.9,455731.8067,69419.8067
2339.958087,1150.761085,61515596.35,455762.2273,69450.2273
2343.045794,1145.783537,61515627.37,455793.1314,69481.1314
2331.318978,1152.35098,61515660.05,455825.828,69513.828
2279.656314,1132.454462,61515688.23,455853.9051,69541.9051
2256.133492,1088.006393,61515718.59,455884.4385,69572.4385
2210.956134,1093.980884,61515748.2,455913.8939,69601.8939
2156.471354,1123.275883,61515777.5,455943.4127,69631.4127
1967.221945,1139.266034,61515841.46,456007.1302,69695.1302
1993.478718,1247.425985,61515898.16,456064.0786,69752.0786
1978.742952,1271.554075,61515928.3,456094.3533,69782.3533
2096.257441,1481.762177,61516078.96,456244.9946,69932.9946
2123.785817,1491.154013,61516109.7,456276.0561,69964.0561
2112.409321,1310.01195,61516261.57,456428.8193,70116.8193
2225.418868,1459.909938,61516291.46,456457.3572,70145.3572
2200.521909,1403.955994,61516322.5,456488.6269,70176.6269
2167.857357,1345.15283,61516352.67,456518.6019,70206.6019
2105.141683,1396.362397,61516382.69,456548.7243,70236.7243
2038.796265,1362.06252,61516413.23,456579.3147,70267.3147
2035.045164,1361.454383,61516443.69,456609.7498,70297.7498
1997.764199,1314.420641,61516473.78,456639.3931,70327.3931
2000.116786,1317.112955,61516503.92,456671.1396,70359.1396
2060.189586,1311.611835,61516533.84,456700.6507,70388.6507
2060.698005,1314.143536,61516564.55,456731.8532,70419.8532
2098.572411,1316.165956,61516594.37,456760.161,70448.161
2160.450023,1398.048762,61516624.83,456791.0077,70479.0077
2166.870004,1404.532147,61516655.15,456820.912,70508.912
2166.496385,1411.973883,61516685.54,456851.4178,70539.4178
2168.651723,1405.259049,61516715.43,456881.8051,70569.8051
2164.682504,1400.001679,61516745.65,456911.3918,70599.3918
2158.573917,1380.138907,61516776.36,456944.9848,70632.9848
2167.289959,1380.694409,61516806.41,456973.8142,70661.8142
2158.668557,1361.711023,61516836.51,457002.4435,70690.4435
2174.432122,1368.157994,61516866.75,457032.6296,70720.6296
2175.382854,1367.619845,61516896.72,457063.306,70751.306
2183.643908,1380.986871,61516927.77,457093.8187,70781.8187
2181.091633,1375.931639,61516957.51,457123.3997,70811.3997
2186.727551,1371.986767,61516987.43,457153.2564,70841.2564
2178.972162,1344.260168,61517018.04,457184.0424,70872.0424
2179.735006,1359.778791,61517048.27,457215.1144,70903.1144
2168.679728,1386.312903,61517078.63,457246.0159,70934.0159
2169.7416,1351.25605,61517108.34,457274.5284,70962.5284
2129.895514,1157.126419,61517139.07,457305.3395,70993.3395
2129.215028,1144.852386,61517169.2,457337.4132,71025.4132
2136.399222,1132.703487,61517199.43,457365.1989,71053.1989
2148.440999,1077.211041,61517229.68,457395.9657,71083.9657
2150.141312,1051.816927,61517259.84,457425.6873,71113.6873
2160.642205,1112.327996,61517290.18,457455.9722,71143.9722
2144.741024,1109.746758,61517320.03,457486.032,71174.032
2158.287193,1143.678332,61517349.83,457516.1421,71204.1421
2165.20997,1105.184018,61517380.36,457547.4953,71235.4953
2154.20456,1110.700806,61517411.24,457578.2021,71266.2021
2197.390658,1060.613952,61517441.54,457607.6963,71295.6963
2208.406962,1091.678701,61517471.74,457638.2043,71326.2043
2260.538625,1093.158879,61517500.99,457666.6979,71354.6979
2250.974124,1095.096793,61517531.59,457698.4891,71386.4891
2256.484861,1131.93272,61517561.32,457727.2404,71415.2404
2251.247149,1196.383548,61517590.87,457756.6748,71444.6748
2268.095645,1155.240526,61517625.28,457791.071,71479.071
2246.944211,1113.22484,61517652.32,457818.1187,71506.1187
2209.400578,1019.907588,61517682.27,457848.0843,71536.0843
2222.923622,1006.887097,61517711.08,457877.5082,71565.5082
2278.298987,986.5200124,61517741.57,457907.7691,71595.7691
2114.153693,1061.971418,61518254.55,458422.2003,72110.2003
2020.984182,1279.402409,61518284.9,458450.6402,72138.6402
1993.481829,1157.611036,61518315.31,458481.6124,72169.6124
2059.303697,1092.581231,61518346.21,458514.4214,72202.4214
2049.50141,997.0925262,61518376.84,458544.0586,72232.0586
2024.323961,930.0424788,61518408.85,458575.6616,72263.6616
1999.360736,919.9707823,61518436.43,458602.4576,72290.4576
1991.599574,958.7586885,61518466.5,458632.3538,72320.3538
2053.374603,935.1359563,61518496.72,458663.2563,72351.2563
2060.242147,974.5441909,61518527.12,458692.9945,72380.9945
2054.887082,1050.262153,61518557.04,458722.9144,72410.9144
2050.796882,1060.446293,61518586.53,458752.8373,72440.8373
2072.37456,1007.388035,61518858.58,459024.4975,72712.4975
2085.285951,1171.18595,61518889.33,459056.0285,72744.0285
1773.433338,938.9879138,61518951.88,459119.4644,72807.4644
1807.501024,945.5449942,61518980.81,459147.3581,72835.3581
1968.119299,1025.597867,61519010.57,459176.5222,72864.5222
2107.936496,1062.243864,61519040.76,459206.548,72894.548
2058.505727,1104.958821,61519070.75,459236.5949,72924.5949
2059.735946,1108.505367,61519100.6,459266.9296,72954.9296
2074.478319,1118.767382,61519131.36,459297.2117,72985.2117
2208.658261,1126.007894,61519161.73,459328.9453,73016.9453
2173.503801,1145.796384,61519191.47,459357.8353,73045.8353
2199.305011,1162.019129,61519222.46,459388.3247,73076.3247
2196.861311,1144.848504,61519253.17,459419.6086,73107.6086
2199.798219,1138.187228,61519281.98,459447.7253,73135.7253
2171.442285,1115.100402,61519312.77,459479.6517,73167.6517
2177.539993,1062.214019,61519343.46,459509.9277,73197.9277
2183.334313,1057.090466,61519374.56,459540.2949,73228.2949
2169.432536,1004.957167,61519404.88,459570.7699,73258.7699
2165.433549,1002.154893,61519435.07,459601.2748,73289.2748
2115.116495,1089.680426,61519464.64,459630.4812,73318.4812
2044.282954,1081.781566,61519495.08,459661.025,73349.025
2001.013115,1090.43748,61519525.34,459691.4306,73379.4306
2007.54141,1108.183823,61519555.37,459723.7817,73411.7817
2011.853299,1078.085398,61519585.98,459751.9357,73439.9357
2007.249968,1079.863684,61519619.63,459785.5234,73473.5234
2010.789753,1076.902204,61519646.65,459812.7109,73500.7109
2005.840358,1100.48162,61519676.72,459842.66,73530.66
2001.292667,1119.666456,61519706.43,459872.958,73560.958
2003.215146,1138.938547,61519736.16,459902.3246,73590.3246
2003.134944,1139.530389,61519765.72,459931.4,73619.4
1931.633104,1227.096354,61519795.47,459961.616,73649.616
1924.936864,1197.27369,61519825.76,459991.6562,73679.6562
1931.519497,1189.035742,61519855.83,460021.4963,73709.4963
1940.89316,1190.757668,61519886.5,460052.374,73740.374
1896.562931,1178.658147,61519916.94,460083.3009,73771.3009
1926.075385,1176.797066,61519947.43,460114.1684,73802.1684
1950.657854,1246.220076,61519977.48,460143.0864,73831.0864
2024.763464,1249.224652,61520008.25,460174.4923,73862.4923
2116.380902,1094.684858,61520037.77,460203.6624,73891.6624
2204.418633,972.9701823,61520068.53,460234.1709,73922.1709
2179.019846,920.1907863,61520097.53,460263.4107,73951.4107
2210.767836,839.8347458,61520127.85,460293.672,73981.672
2261.745739,1139.504221,61520520.15,460686.1709,74374.1709
2197.481396,1224.030252,61520550.39,460716.5287,74404.5287
2145.947149,1242.025254,61520581.31,460748.8144,74436.8144
2147.482714,1187.940995,61520611.55,460777.9111,74465.9111
2080.306568,1132.057551,61520642.95,460808.9922,74496.9922
2056.856665,1126.274719,61520673.67,460840.3433,74528.3433
2016.870193,1191.977664,61520702.95,460868.8355,74556.8355
2044.813156,1230.949253,61520733.31,460899.3078,74587.3078
2050.576781,1247.247618,61520763.27,460929.301,74617.301
2047.37596,1218.552716,61520793.65,460959.3975,74647.3975
2013.729902,1169.729383,61520823.78,460989.5777,74677.5777
2013.750891,1166.671391,61520854.38,461020.5501,74708.5501
2015.631157,1177.151793,61520884.84,461053.4052,74741.4052
1989.788174,1209.310718,61520914.52,461080.8754,74768.8754
2001.213791,1247.596475,61520944.64,461110.6499,74798.6499
2010.328286,1325.727414,61520973.18,461139.2068,74827.2068
2232.93129,1497.849176,61521246.97,461412.9463,75100.9463
2395.021352,1254.381139,61521277.85,461443.4752,75131.4752
2392.777528,1219.295666,61521307.83,461474.4451,75162.4451
2403.80744,1211.196511,61521337.97,461504.3075,75192.3075
2406.517609,1184.167022,61521367.8,461533.9129,75221.9129
2401.591834,1156.690285,61521398.63,461564.7475,75252.7475
2420.009611,1175.49957,61521429.07,461595.2191,75283.2191
2407.271569,1195.757156,61521458.85,461624.5933,75312.5933
2414.993848,1227.162596,61521489.43,461655.7153,75343.7153
2408.806467,1222.900844,61521519.12,461685.5941,75373.5941
2374.695257,1202.650728,61521549.49,461715.3333,75403.3333
2288.395048,1197.341549,61521579.79,461745.6525,75433.6525
2251.961921,1174.449243,61521609.44,461776.4694,75464.4694
2240.267796,1156.365707,61521639.72,461805.8977,75493.8977
2243.758711,1150.215136,61521669.98,461836.0764,75524.0764
2242.758413,1144.11834,61521700.23,461866.3681,75554.3681
2234.848285,1133.002912,61521729.47,461895.2751,75583.2751
2224.530987,1158.654838,61521758.92,461924.8962,75612.8962
1903.817768,1255.678058,61522030.95,462197.0839,75885.0839
1551.498052,1136.74855,61522241.51,462407.8652,76095.8652
2049.588472,1086.703152,61522273.17,462440.0885,76128.0885
2071.303392,998.2791486,61522303.68,462469.8464,76157.8464
2102.745477,963.1673565,61522332.29,462498.3463,76186.3463
2124.75159,972.5496668,61522367.37,462533.1373,76221.1373
2115.396872,978.9298603,61522392.86,462559.001,76247.001
2105.806332,1002.762663,61522423.66,462589.4742,76277.4742
2114.090286,1017.659125,61522457.27,462623.6883,76311.6883
2107.89122,1000.844362,61522487.11,462653.0281,76341.0281
2125.863007,991.6024929,61522514,462681.29,76369.29
2101.129897,984.1493771,61522544.16,462710.6098,76398.6098
2097.347689,945.280978,61522580.67,462748.3573,76436.3573
2086.81461,939.4519515,61522605.36,462771.1965,76459.1965
2127.224272,897.9673464,61522635.21,462801.1343,76489.1343
2117.420204,914.4831648,61522669.93,462835.7829,76523.7829
2082.815796,974.2276663,61522696.29,462862.8693,76550.8693
2085.718007,924.2612669,61522726.66,462894.7286,76582.7286
2083.830312,873.0183944,61522756.63,462923.5652,76611.5652
2090.754873,825.4230239,61522787.04,462953.0816,76641.0816
1987.442737,963.8226014,61522816.52,462982.69,76670.69
2011.975188,1002.380982,61522847.64,463014.3103,76702.3103
2012.091352,1013.538545,61522878.32,463044.2833,76732.2833
2027.669165,1012.698433,61522908.18,463074.5441,76762.5441
2025.078924,1021.153625,61522938.09,463104.1139,76792.1139
2024.763415,1020.508299,61522968.9,463134.8737,76822.8737
2016.636888,1010.030998,61522999.21,463166.1014,76854.1014
2005.822746,981.1136533,61523028.68,463194.7629,76882.7629
2004.736604,986.5780604,61523059.08,463226.2712,76914.2712
1990.366885,989.0360169,61523089.71,463256.635,76944.635
1984.369777,995.0154027,61523119.75,463294.9384,76982.9384
1982.419853,987.9003516,61523152.9,463320.8847,77008.8847
1983.165483,958.3495652,61523179.44,463345.2648,77033.2648
1964.500319,1022.185867,61523209.61,463375.4371,77063.4371
2023.015577,1127.964584,61523238.41,463404.8278,77092.8278
2122.398744,1205.886498,61523329.24,463495.3667,77183.3667
2213.692532,1246.195323,61523359.59,463525.7904,77213.7904
2196.158487,1223.96073,61523389.97,463555.9972,77243.9972
2169.516218,1271.725457,61523420.21,463586.1098,77274.1098
2179.81833,1299.613189,61523450.33,463616.7825,77304.7825
2174.161592,1006.494258,61523601.83,463767.4952,77455.4952
2179.097588,1024.406444,61523632.31,463798.1133,77486.1133
2179.097588,1024.406444,61523661.6,463827.3105,77515.3105
1995.558587,1131.127503,61523693.13,463859.2464,77547.2464
1988.87635,1165.567136,61523722.37,463888.3179,77576.3179
1912.168232,1087.278499,61523753.51,463920.2836,77608.2836
1959.263273,1184.288187,61523783.28,463949.5845,77637.5845
1959.272428,1160.262023,61523814.34,463980.5091,77668.5091
1974.207895,1103.766374,61523843.89,464009.7983,77697.7983
1980.274596,1179.352038,61523873.72,464039.7902,77727.7902
1932.404585,1175.187683,61523903.26,464069.2192,77757.2192
1891.690133,1059.35393,61523933.88,464099.6007,77787.6007
1928.107546,1157.517167,61523964.66,464131.2775,77819.2775
1945.505918,1100.171237,61523995.33,464162.4317,77850.4317
1964.876345,1108.31407,61524025.9,464191.9352,77879.9352
1956.281706,1066.765428,61524056.42,464222.7631,77910.7631
1945.3935,1099.820408,61524086.21,464253.2695,77941.2695
1949.445169,1108.4429,61524116.11,464281.9902,77969.9902
1941.891738,1072.001676,61524147.11,464316.1113,78004.1113
1972.120794,1042.56054,61524177.13,464342.9527,78030.9527
2011.635411,1033.682883,61524207.04,464372.8148,78060.8148
2094.069544,1019.01459,61524237.77,464404.1045,78092.1045
2159.633289,1014.044671,61524267.75,464434.1821,78122.1821
2169.215469,994.3043102,61524297.57,464464.3608,78152.3608
2165.223368,975.5032716,61524328.45,464494.692,78182.692
2163.597781,976.4427011,61524358.5,464526.6607,78214.6607
2162.290261,985.5219608,61524388.55,464554.595,78242.595
2164.394542,976.8241591,61524419.33,464585.6028,78273.6028
2171.833907,968.6896017,61524448.89,464615.1331,78303.1331
2171.289487,969.3716798,61524479.68,464645.4802,78333.4802
2168.216446,980.7289735,61524509.43,464675.2441,78363.2441
2145.055684,1009.510401,61524539.58,464705.361,78393.361
2131.247608,1021.158542,61524569.49,464735.3102,78423.3102
2035.435711,1337.724506,61524811.47,464977.415,78665.415
2094.382058,1059.500174,61524842.6,465008.3977,78696.3977
2099.849776,1007.935206,61524872.42,465038.6636,78726.6636
2079.536422,961.4265636,61524903.28,465071.0402,78759.0402
2064.701152,936.5125728,61524932.84,465099.2972,78787.2972
2065.668119,960.8839958,61524963.23,465129.1857,78817.1857
2071.499923,996.8495161,61524993.44,465159.5108,78847.5108
2079.744609,1010.254336,61525023.82,465189.979,78877.979
2086.832348,999.3920978,61525053.77,465219.9342,78907.9342
2088.809258,1005.006999,61525084.16,465250.2183,78938.2183
2068.720394,1044.846191,61525114.11,465280.017,78968.017
2068.142334,1045.501979,61525144.72,465313.3005,79001.3005
2063.638008,1039.788,61525173.86,465339.7919,79027.7919
2054.55762,1053.07692,61525202.73,465368.4107,79056.4107
2059.442803,1121.278989,61525233.17,465399.0794,79087.0794
2061.237965,1129.010747,61525263.53,465429.5126,79117.5126
2077.80862,1138.62865,61525293.72,465459.4304,79147.4304
2079.416898,1135.849006,61525323.55,465489.349,79177.349
2072.172965,1114.598113,61525353.7,465519.5586,79207.5586
2082.184061,1125.873331,61525383.34,465548.9836,79236.9836
2170.601471,1140.9863,61525414.22,465580.093,79268.093
2174.47649,1153.058735,61525444.08,465609.9328,79297.9328
2156.607735,1114.004584,61525474.16,465639.94,79327.94
2161.493332,1113.144825,61525504.45,465670.5758,79358.5758
2176.631059,1130.634643,61525535.12,465701.0754,79389.0754
2210.203879,1215.180411,61525564.82,465730.7965,79418.7965
2221.38098,1175.947215,61525596.48,465762.5733,79450.5733
2250.047531,1067.46671,61525627.11,465794.4845,79482.4845
2239.508279,1071.599914,61525657.32,465824.1923,79512.1923
2233.458806,1111.834782,61525687.61,465854.0545,79542.0545
2222.854877,1092.8503,61525717.7,465884.1778,79572.1778
2233.65135,1105.572346,61525747.82,465914.3834,79602.3834
2254.548023,1058.972356,61525777.58,465943.264,79631.264
2255.53247,1058.327309,61525807.87,465973.9141,79661.9141
2226.952635,1076.484987,61525838.34,466004.2349,79692.2349
2134.186334,1077.849255,61525868.53,466035.0385,79723.0385
2069.510085,1077.356377,61525899.36,466065.6645,79753.6645
2047.540386,1081.144807,61525929.54,466096.1362,79784.1362
2024.156405,1050.371629,61525959.46,466126.3621,79814.3621
2020.748017,1049.159662,61525989.76,466156.2404,79844.2404
2023.641074,1036.621996,61526019.92,466186.5105,79874.5105
2033.862495,1042.152733,61526050.06,466219.9984,79907.9984
2026.792801,1038.221098,61526080.63,466247.3805,79935.3805
2012.14081,1037.748437,61526110.32,466276.0806,79964.0806
2013.06919,1009.14491,61526140.36,466306.8536,79994.8536
2037.856426,987.6083521,61526171.19,466337.7802,80025.7802
2026.991434,1001.210101,61526201.42,466368.3525,80056.3525
1995.7369,1053.840912,61526231.79,466399.4509,80087.4509
1998.983222,1048.909178,61526261.51,466428.9133,80116.9133
1993.53267,1044.04189,61526291.59,466457.3212,80145.3212
1997.687235,1051.377792,61526322.36,466488.1346,80176.1346
2013.75155,1043.729787,61526352.29,466520.0024,80208.0024
2010.888032,1062.494482,61526381.88,466548.5164,80236.5164
2007.798474,1180.817482,61526412.17,466578.0735,80266.0735
1986.461959,1220.887147,61526442.55,466608.7216,80296.7216
1976.82898,1282.661342,61526472.22,466638.412,80326.412
1991.055584,1340.107128,61526501.97,466668.0705,80356.0705
1391.460266,1347.639164,61526592,466758.4523,80446.4523
1677.656016,1311.80811,61526657.09,466824.3879,80512.3879
1767.884224,1282.900912,61526684.31,466850.4647,80538.4647
1846.741367,1293.331903,61526714.58,466880.8653,80568.8653
1952.25039,1308.682054,61526745.41,466911.5626,80599.5626
2009.085218,1295.422134,61526778.76,466944.6191,80632.6191
2057.32379,1289.04181,61526805.13,466972.2335,80660.2335
2117.456794,1203.856871,61526835.76,467001.7553,80689.7553
2117.805414,1205.149102,61526865.27,467031.2863,80719.2863
2151.558309,1259.817491,61526894.91,467061.0094,80749.0094
2184.145964,1263.147053,61526924.96,467090.8694,80778.8694
2020.604338,1133.566063,61527015.65,467181.8168,80869.8168
2056.407122,1152.482013,61527045.87,467211.9986,80899.9986
2076.937786,1095.863515,61527076.5,467242.3118,80930.3118
2067.567482,1115.801489,61527107.1,467273.0933,80961.0933
2033.071371,1117.523619,61527136.69,467302.5907,80990.5907
1982.517461,1172.275255,61527170.23,467337.4369,81025.4369
1908.736232,1196.069589,61527228.06,467394.3342,81082.3342
1888.193221,1143.310238,61527258.29,467424.317,81112.317
1887.616776,1150.917376,61527287.31,467453.2042,81141.2042
2106.183183,1082.427152,61527589.63,467755.7152,81443.7152
2160.417107,1039.20474,61527621.43,467787.9306,81475.9306
2164.290404,1025.804903,61527651.62,467818.0318,81506.0318
2166.105442,1021.060009,61527682.09,467848.6291,81536.6291
2168.691572,1035.083494,61527711.82,467877.7538,81565.7538
2170.719776,1021.138179,61527742.13,467908.2099,81596.2099
2174.507058,1000.638561,61527772.49,467938.7107,81626.7107
2176.837712,1011.758465,61527802.78,467968.8252,81656.8252
2116.914993,1044.726093,61527832.99,467998.9899,81686.9899
2000.468514,1069.854431,61527863.13,468029.321,81717.321
1958.896354,1072.914771,61527892.86,468058.745,81746.745
1956.314388,1079.302864,61527923.49,468089.331,81777.331
1949.575625,1074.457879,61527953.75,468120.4081,81808.4081
1942.348529,1044.64572,61527983.93,468149.7208,81837.7208
1949.058231,1023.695287,61528013.75,468179.5321,81867.5321
1956.769538,1014.727694,61528043.82,468210.0177,81898.0177
1947.669764,1014.907596,61528073.9,468240.114,81928.114
1942.101674,1039.916863,61528104.7,468271.4227,81959.4227
1939.193548,1035.303328,61528134.81,468301.7042,81989.7042
1959.811979,1047.473673,61528165.1,468332.1273,82020.1273
2115.120993,1076.073229,61528195.18,468361.9852,82049.9852
2124.94181,1079.067502,61528225.38,468391.6563,82079.6563
2124.491072,1083.344124,61528255.33,468421.5264,82109.5264
2124.713941,1083.783168,61528285.78,468451.5663,82139.5663
2136.587071,1099.562819,61528316.08,468481.757,82169.757
2140.780815,1101.278843,61528346.31,468512.4537,82200.4537
2138.97607,1106.118566,61528376.54,468542.51,82230.51
2138.266932,1102.115534,61528406.61,468573.345,82261.345
2140.552254,1097.338099,61528436.96,468602.8532,82290.8532
2153.291432,1073.126466,61528466.97,468632.7445,82320.7445
2147.846098,1076.457143,61528497.45,468663.1876,82351.1876
2147.25234,1076.472686,61528527.75,468693.7713,82381.7713
2147.868551,1082.00853,61528558.17,468724.607,82412.607
2141.359589,1104.333962,61528587.49,468753.8464,82441.8464
2151.931659,1094.519475,61528617.73,468783.6434,82471.6434
2153.747603,1082.381132,61528647.31,468813.3321,82501.3321
2169.664538,1222.124533,61528676.92,468843.4177,82531.4177
2191.981632,1143.243409,61528707.2,468873.3724,82561.3724
2202.799205,1112.597724,61528738.38,468905.4315,82593.4315
2201.627423,1110.877627,61528768.34,468934.0759,82622.0759
2154.812791,1066.978668,61528799.08,468964.8569,82652.8569
2144.825059,1084.123726,61528829.18,468995.0813,82683.0813
2141.637747,1081.525797,61528859.8,469025.7908,82713.7908
2151.681114,1090.074584,61528890.13,469055.8725,82743.8725
2166.607739,1086.965162,61528920.22,469086.2268,82774.2268
2158.551996,1088.328862,61528950.08,469115.8703,82803.8703
2157.685177,1090.291119,61528980.73,469146.8406,82834.8406
2141.9509,1087.713543,61529010.63,469176.6269,82864.6269
2146.587432,1091.394271,61529041.23,469206.8669,82894.8669
2141.507118,1082.544805,61529071.4,469237.5351,82925.5351
2149.292812,1064.270577,61529101.92,469268.0503,82956.0503
2141.348227,1080.951997,61529131.76,469298.1116,82986.1116
2132.378113,1109.730065,61529162.03,469329.0545,83017.0545
2130.677598,1106.071531,61529191.65,469357.9651,83045.9651
2131.690974,1124.663012,61529221.96,469387.7169,83075.7169
2136.040561,1154.281062,61529252.17,469418.6871,83106.6871
2134.36697,1167.768402,61529282.1,469448.8725,83136.8725
2133.434236,1167.833555,61529312.62,469478.9682,83166.9682
2138.076412,1179.15043,61529342.7,469508.9215,83196.9215
2141.390601,1168.177084,61529373.48,469539.8141,83227.8141
2133.55987,1174.672792,61529403.85,469569.796,83257.796
2112.121689,1203.326924,61529433.92,469600.8298,83288.8298
2114.416204,1196.882319,61529463.85,469629.8549,83317.8549
2126.771139,1192.000588,61529494.16,469659.9546,83347.9546
2129.256889,1198.046169,61529524.55,469690.4137,83378.4137
2104.785901,1208.447226,61529554.24,469720.1257,83408.1257
2105.554205,1223.318367,61529584.83,469750.8863,83438.8863
2106.025102,1222.769302,61529614.95,469781.0536,83469.0536
2118.839714,1224.956634,61529644.42,469810.4357,83498.4357
2122.669039,1222.487094,61529675.08,469841.5797,83529.5797
2119.145466,1223.331936,61529705.66,469873.208,83561.208
2116.590931,1220.409601,61529736.34,469902.7086,83590.7086
2118.125421,1218.599221,61529766.65,469932.9385,83620.9385
2150.501505,1220.13745,61529795.75,469961.828,83649.828
2152.224443,1234.984727,61529826,469992.7163,83680.7163
2150.239864,1242.628435,61529856.41,470023.7836,83711.7836
2136.852187,1275.919143,61529886.34,470052.4255,83740.4255
2137.879625,1271.38821,61529916.67,470082.8371,83770.8371
2143.522169,1111.664717,61529946.79,470112.7568,83800.7568
2158.063152,1087.311437,61529976.91,470143.8376,83831.8376
2155.178172,1061.61742,61530007.68,470175.5651,83863.5651
2164.718328,1059.16631,61530037.48,470203.6774,83891.6774
2146.714766,1017.637284,61530067.55,470233.5724,83921.5724
2150.056066,1023.26972,61530097.92,470263.5764,83951.5764
2154.442404,1033.957228,61530127.95,470293.7685,83981.7685
2193.734657,1058.274897,61530158.16,470326.0144,84014.0144
2247.084095,1025.98568,61530188.12,470354.1011,84042.1011
2288.673124,1018.08436,61530219.06,470387.0195,84075.0195
2282.862822,1007.658205,61530248.86,470416.9527,84104.9527
2262.659576,982.3173077,61530278.93,470445.8356,84133.8356
2266.968052,980.8270889,61530309.15,470475.524,84163.524
2259.083671,979.1155508,61530339.32,470505.6577,84193.6577
2254.616258,948.5416862,61530369.65,470535.5186,84223.5186
2215.083892,974.0814459,61530399.67,470565.3484,84253.3484
2133.395758,1094.714868,61530430.21,470595.9809,84283.9809
2097.589709,1001.953233,61530459.98,470625.8415,84313.8415
2110.727796,1065.453047,61530489.81,470655.7571,84343.7571
2106.915562,1066.364648,61530521.17,470686.9757,84374.9757
2104.291568,1032.722327,61530550.91,470717.6735,84405.6735
2105.614598,1029.535048,61530580.89,470747.2346,84435.2346
2088.568103,1001.208751,61530611.24,470777.391,84465.391
2092.773696,1028.382715,61530641.5,470807.2401,84495.2401
2106.327067,1042.680355,61530671.56,470837.3767,84525.3767
2112.307283,1085.690151,61530702.35,470868.4688,84556.4688
2116.028509,1123.494767,61530732.41,470899.3182,84587.3182
2143.734764,1196.86058,61530762.54,470928.3644,84616.3644
2128.740617,1173.714897,61530793.1,470958.8978,84646.8978
2146.749133,1224.413249,61530823.3,470989.3731,84677.3731
