timestamp, action_unit_list, facial_expression
854.02,"[4, 6, 7, 9, 15, 17]",Neutral
854.053,"[4, 6, 7, 9, 15, 17]",Neutral
854.087,"[4, 6, 7, 9, 15, 17]",Neutral
854.12,"[4, 6, 7, 9, 10, 15, 17]",Neutral
854.153,"[4, 6, 7, 9, 10, 15, 17]",Neutral
854.187,"[4, 6, 7, 9, 10, 15, 17, 23]",Neutral
854.22,"[4, 6, 7, 9, 10, 15, 17, 23]",Neutral
854.253,"[4, 6, 7, 9, 10, 15, 17, 23]",Neutral
854.287,"[4, 6, 7, 9, 10, 15, 17]",Neutral
854.32,"[4, 6, 7, 9, 15, 17]",Neutral
854.354,"[4, 6, 7, 9, 15, 17]",Neutral
854.387,"[4, 6, 7, 9, 15, 17]",Neutral
854.42,"[4, 6, 7, 9, 15, 17]",Neutral
854.454,"[4, 6, 7, 9, 15, 17]",Neutral
854.487,"[4, 6, 7, 9, 15, 17]",Neutral
854.52,"[4, 6, 7, 9, 15, 17]",Neutral
854.554,"[4, 6, 7, 9, 15, 17]",Neutral
854.587,"[4, 6, 7, 9, 15, 17]",Neutral
854.62,"[4, 6, 7, 9, 15, 17]",Neutral
854.654,"[4, 6, 7, 9, 15, 17]",Neutral
854.687,"[4, 6, 7, 9, 15, 17]",Neutral
854.721,"[4, 6, 7, 9, 15, 17]",Neutral
854.754,"[4, 6, 7, 9, 15, 17]",Neutral
854.787,"[4, 6, 7, 9, 15, 17]",Neutral
854.821,"[4, 6, 7, 9, 15, 17]",Neutral
854.854,"[4, 6, 7, 9, 15, 17]",Neutral
854.887,"[4, 6, 7, 9, 15, 17]",Neutral
854.921,"[4, 6, 7, 9, 15, 17]",Neutral
854.954,"[4, 6, 7, 9, 15, 17]",Neutral
854.987,"[4, 6, 7, 9, 15, 17]",Neutral
855.021,"[4, 6, 7, 9, 15, 17]",Neutral
855.054,"[4, 6, 7, 9, 15, 17]",Neutral
855.088,"[4, 6, 7, 9, 17]",Neutral
855.121,"[4, 6, 7, 9, 10, 17]",Neutral
855.154,"[4, 6, 7, 9, 10, 17]",Neutral
855.188,"[4, 6, 7, 9, 10, 15, 17]",Neutral
855.221,"[4, 6, 7, 9, 10, 15, 17]",Neutral
855.254,"[4, 6, 7, 9, 10, 15, 17]",Neutral
855.288,"[4, 6, 7, 9, 10, 15, 17]",Neutral
855.321,"[4, 6, 7, 9, 10, 15, 17]",Neutral
855.355,"[4, 6, 7, 9, 10, 15, 17]",Neutral
855.388,"[4, 6, 7, 9, 15, 17]",Neutral
855.421,"[4, 6, 7, 9, 15, 17]",Neutral
855.455,"[4, 6, 7, 9, 15, 17]",Neutral
855.488,"[4, 6, 7, 9, 15, 17]",Neutral
855.521,"[4, 6, 7, 9, 15, 17]",Neutral
855.555,"[4, 6, 7, 9, 15, 17]",Neutral
855.588,"[4, 6, 7, 9, 15, 17]",Neutral
855.621,"[4, 6, 7, 9, 15, 17]",Neutral
855.655,"[4, 6, 7, 9, 10, 15, 17]",Neutral
855.688,"[4, 6, 7, 9, 10, 15, 17]",Neutral
855.722,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
855.755,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
855.788,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
855.822,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
855.855,"[4, 6, 7, 9, 10, 15, 17]",Neutral
855.888,"[4, 6, 7, 9, 10, 15, 17]",Neutral
855.922,"[4, 6, 7, 9, 10, 15, 17]",Neutral
855.955,"[4, 6, 7, 9, 10, 15, 17]",Neutral
855.988,"[4, 6, 7, 9, 10, 15, 17]",Neutral
856.022,"[4, 6, 7, 9, 10, 15, 17]",Neutral
856.055,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
856.089,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
856.122,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
856.155,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
856.189,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
856.222,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
856.255,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
856.289,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
856.322,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
856.356,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
856.389,"[4, 6, 7, 9, 10, 15, 17, 20]",Neutral
856.422,"[4, 6, 7, 9, 10, 15, 17]",Neutral
856.456,"[4, 6, 7, 9, 10, 15, 17]",Neutral
856.489,"[4, 6, 7, 9, 10, 15, 17]",Neutral
856.522,"[4, 6, 7, 9, 10, 15, 17]",Neutral
856.556,"[4, 6, 7, 9, 10, 15, 17]",Neutral
856.589,"[4, 6, 7, 9, 10, 15, 17]",Neutral
856.622,"[4, 6, 7, 9, 10, 15, 17]",Neutral
856.656,"[4, 6, 7, 9, 10, 15, 17]",Neutral
856.689,"[4, 6, 7, 9, 10, 15, 17]",Neutral
856.723,"[4, 6, 7, 9, 10, 15, 17]",Neutral
856.756,"[4, 6, 7, 9, 15, 17]",Neutral
856.789,"[4, 6, 7, 9, 15, 17]",Neutral
856.823,"[4, 6, 7, 9, 15, 17]",Neutral
856.856,"[4, 6, 7, 9, 15, 17]",Neutral
856.889,"[4, 6, 7, 9, 15, 17]",Neutral
856.923,"[4, 6, 7, 9, 15, 17]",Neutral
856.956,"[4, 6, 7, 9, 15, 17]",Neutral
856.989,"[4, 6, 7, 9, 15, 17]",Neutral
857.023,"[4, 6, 7, 9, 15, 17]",Neutral
857.056,"[4, 6, 7, 9, 15, 17]",Neutral
857.09,"[4, 6, 7, 9, 15, 17]",Neutral
857.123,"[4, 6, 7, 9, 15, 17]",Neutral
857.156,"[4, 6, 7, 9, 15, 17]",Neutral
857.19,"[4, 6, 7, 9, 15, 17]",Neutral
857.223,"[4, 6, 7, 9, 15, 17]",Neutral
857.256,"[4, 6, 7, 9, 15, 17]",Neutral
857.29,"[4, 6, 7, 9, 15, 17]",Neutral
857.323,"[4, 6, 7, 9, 15, 17]",Neutral
857.357,"[4, 6, 7, 9, 15, 17]",Neutral
857.39,"[4, 6, 7, 9, 15, 17]",Neutral
857.423,"[4, 6, 7, 9, 15, 17]",Neutral
857.457,"[4, 6, 7, 9, 15, 17]",Neutral
857.49,"[4, 6, 7, 9, 15, 17]",Neutral
857.523,"[4, 6, 7, 9, 15, 17]",Neutral
857.557,"[4, 6, 7, 9, 15, 17]",Neutral
857.59,"[4, 6, 7, 9, 15, 17]",Neutral
857.623,"[4, 6, 7, 9, 15, 17]",Neutral
857.657,"[4, 6, 7, 9, 15, 17]",Neutral
857.69,"[4, 6, 7, 9, 15, 17]",Neutral
857.724,"[4, 6, 7, 9, 15, 17]",Neutral
857.757,"[4, 6, 7, 9, 15, 17]",Neutral
857.79,"[4, 6, 7, 9, 17]",Neutral
857.824,"[4, 6, 7, 9, 17]",Neutral
857.857,"[4, 6, 7, 9, 17]",Neutral
857.89,"[4, 6, 7, 9, 17]",Neutral
857.924,"[4, 6, 7, 9, 17]",Neutral
857.957,"[4, 6, 7, 9, 17]",Neutral
857.99,"[4, 6, 7, 9, 17]",Neutral
858.024,"[4, 6, 7, 9, 17]",Neutral
858.057,"[4, 6, 7, 9, 17]",Neutral
858.091,"[4, 6, 7, 9, 17]",Neutral
858.124,"[4, 6, 7, 9, 15, 17]",Neutral
858.157,"[4, 6, 7, 9, 15, 17]",Neutral
858.191,"[4, 6, 7, 9, 15, 17]",Neutral
858.224,"[4, 6, 7, 9, 15, 17]",Neutral
858.257,"[4, 6, 7, 9, 15, 17]",Neutral
858.291,"[4, 6, 7, 9, 15, 17]",Neutral
858.324,"[4, 6, 7, 9, 15, 17]",Neutral
858.358,"[4, 6, 7, 9, 15, 17]",Neutral
858.391,"[4, 6, 7, 9, 15, 17]",Neutral
858.424,"[4, 6, 7, 9, 17]",Neutral
858.458,"[4, 6, 7, 9, 17]",Neutral
858.491,"[4, 6, 7, 9, 17]",Neutral
858.524,"[4, 6, 7, 9, 17]",Neutral
858.558,"[4, 6, 7, 9, 17]",Neutral
858.591,"[4, 6, 7, 9, 17]",Neutral
858.624,"[4, 7, 9, 17, 23]",Neutral
858.658,"[4, 7, 9, 17, 23]",Neutral
858.691,"[4, 7, 9, 15, 17, 23]",Neutral
858.725,"[4, 7, 9, 15, 23]",Neutral
858.758,"[4, 7, 9, 15, 23]",Neutral
858.791,"[4, 7, 9, 23]",Neutral
858.825,"[4, 7, 9]",Neutral
858.858,"[4, 7, 9, 15, 17]",Neutral
858.891,"[4, 7, 9, 15, 17]",Neutral
858.925,"[4, 7, 9, 15, 17]",Neutral
858.958,"[4, 7, 9, 15, 17]",Neutral
858.991,"[4, 7, 9, 15, 17]",Neutral
859.025,"[4, 5, 15, 17]",Angry
859.058,"[1, 2, 4, 5, 17]",Neutral
859.092,"[1, 2, 4, 5, 17]",Neutral
859.125,"[1, 2, 4, 5, 17]",Neutral
859.158,"[1, 2, 4, 5, 17]",Neutral
859.192,"[1, 2, 4, 5, 17]",Neutral
859.225,"[1, 4, 5, 17]",Neutral
859.258,"[1, 4, 17]",Neutral
859.292,"[1, 17]",Neutral
859.325,"[1, 17]",Neutral
859.359,"[1, 17]",Neutral
859.392,"[1, 17]",Neutral
859.425,"[1, 17]",Neutral
859.459,"[1, 17]",Neutral
859.492,"[1, 17]",Neutral
859.525,"[1, 17]",Neutral
859.559,"[1, 17]",Neutral
859.592,"[1, 17]",Neutral
859.625,"[1, 17]",Neutral
859.659,"[1, 17]",Neutral
859.692,[17],Neutral
859.726,[17],Neutral
859.759,[17],Neutral
859.792,[17],Neutral
859.826,[17],Neutral
859.859,[17],Neutral
859.892,"[5, 17]",Neutral
859.926,"[5, 17]",Neutral
859.959,"[2, 5, 17]",Neutral
859.992,"[2, 5, 17]",Neutral
860.026,"[1, 2, 17]",Neutral
860.059,"[1, 2, 17]",Neutral
860.093,"[1, 17]",Neutral
860.126,"[1, 2, 17]",Neutral
860.159,"[1, 17]",Neutral
860.193,"[1, 17]",Neutral
860.226,"[1, 17]",Neutral
860.259,"[1, 2, 17]",Neutral
860.293,"[1, 2, 17]",Neutral
860.326,"[1, 2, 17]",Neutral
860.36,"[1, 2, 17]",Neutral
860.393,"[1, 2, 17]",Neutral
860.426,"[1, 2, 17]",Neutral
860.46,"[1, 2, 17]",Neutral
860.493,"[1, 2, 17]",Neutral
860.526,"[1, 2, 17]",Neutral
860.56,"[2, 17]",Neutral
860.593,"[2, 17]",Neutral
860.626,[17],Neutral
860.66,[17],Neutral
860.693,[17],Neutral
860.727,[17],Neutral
860.76,[17],Neutral
860.793,[17],Neutral
860.827,[17],Neutral
860.86,[17],Neutral
860.893,[17],Neutral
860.927,[17],Neutral
860.96,[17],Neutral
860.993,[17],Neutral
861.027,[17],Neutral
861.06,[17],Neutral
861.094,[17],Neutral
861.127,[17],Neutral
861.16,[17],Neutral
861.194,[17],Neutral
861.227,[17],Neutral
861.26,[17],Neutral
861.294,[17],Neutral
861.327,[17],Neutral
861.361,[17],Neutral
861.394,[17],Neutral
861.427,[17],Neutral
861.461,[17],Neutral
861.494,[17],Neutral
861.527,[17],Neutral
861.561,[17],Neutral
861.594,[17],Neutral
861.627,[17],Neutral
861.661,[17],Neutral
861.694,[17],Neutral
861.728,[17],Neutral
861.761,[17],Neutral
861.794,[17],Neutral
861.828,[17],Neutral
861.861,[17],Neutral
861.894,[17],Neutral
861.928,[17],Neutral
861.961,[17],Neutral
861.994,[17],Neutral
862.028,[17],Neutral
862.061,[17],Neutral
862.095,[17],Neutral
862.128,[17],Neutral
862.161,[17],Neutral
862.195,[17],Neutral
862.228,[17],Neutral
862.261,[17],Neutral
862.295,[17],Neutral
862.328,[17],Neutral
862.362,[17],Neutral
862.395,[17],Neutral
862.428,"[1, 17]",Neutral
862.462,"[1, 17]",Neutral
862.495,"[1, 17]",Neutral
862.528,"[1, 17]",Neutral
862.562,"[1, 17]",Neutral
862.595,"[1, 17]",Neutral
862.628,"[1, 17]",Neutral
862.662,"[1, 17]",Neutral
862.695,"[1, 17]",Neutral
862.729,[17],Neutral
862.762,[17],Neutral
862.795,[17],Neutral
862.829,[17],Neutral
862.862,[17],Neutral
862.895,[17],Neutral
862.929,[17],Neutral
862.962,[17],Neutral
862.995,[17],Neutral
863.029,[17],Neutral
863.062,[17],Neutral
863.096,[17],Neutral
863.129,[17],Neutral
863.162,[17],Neutral
863.196,[17],Neutral
863.229,[17],Neutral
863.262,[17],Neutral
863.296,[17],Neutral
863.329,[17],Neutral
863.363,[17],Neutral
863.396,[17],Neutral
863.429,[17],Neutral
863.463,[17],Neutral
863.496,[17],Neutral
863.529,[17],Neutral
863.563,[17],Neutral
863.596,[17],Neutral
863.629,"[4, 17]",Neutral
863.663,"[4, 17]",Neutral
863.696,"[4, 17]",Neutral
863.73,"[4, 17]",Neutral
863.763,"[4, 17]",Neutral
863.796,"[4, 17]",Neutral
863.83,[17],Neutral
863.863,[17],Neutral
863.896,[17],Neutral
863.93,[17],Neutral
863.963,[17],Neutral
863.996,[17],Neutral
864.03,[17],Neutral
864.063,[17],Neutral
864.097,"[1, 17]",Neutral
864.13,"[1, 17]",Neutral
864.163,"[1, 17]",Neutral
864.197,"[1, 17]",Neutral
864.23,"[1, 17]",Neutral
864.263,"[1, 17]",Neutral
864.297,"[1, 17]",Neutral
864.33,"[1, 17]",Neutral
864.364,"[1, 17]",Neutral
864.397,"[1, 17]",Neutral
864.43,"[1, 17]",Neutral
864.464,"[1, 17]",Neutral
864.497,"[1, 17]",Neutral
864.53,"[1, 17]",Neutral
864.564,"[1, 17]",Neutral
864.597,"[1, 17]",Neutral
864.63,"[1, 17]",Neutral
864.664,"[1, 2, 17]",Neutral
864.697,"[1, 2, 14, 17]",Contempt
864.731,"[1, 2, 10, 14, 17]",Contempt
864.764,"[1, 2, 10, 14, 17]",Contempt
864.797,"[1, 2, 10, 14, 17]",Contempt
864.831,"[1, 2, 10, 14, 17]",Contempt
864.864,"[1, 2, 10, 14, 17]",Contempt
864.897,"[1, 2, 10, 14, 17]",Contempt
864.931,"[1, 2, 10, 14, 17]",Contempt
864.964,"[1, 2, 5, 10, 14, 17]",Contempt
864.997,"[1, 2, 5, 10, 14, 17]",Contempt
865.031,"[1, 2, 5, 10, 14, 17]",Contempt
865.064,"[1, 2, 5, 10, 14, 17]",Contempt
865.098,"[1, 2, 5, 10, 14, 17]",Contempt
865.131,"[1, 5, 6, 10, 14, 17]",Contempt
865.164,"[1, 6, 10, 17]",Neutral
865.198,"[1, 6, 10, 17]",Neutral
865.231,"[1, 6, 17, 26]",Neutral
865.264,"[1, 6, 17, 26]",Neutral
865.298,"[1, 6, 17, 26]",Neutral
865.331,"[1, 6, 17, 26]",Neutral
865.365,"[1, 6, 17, 26]",Neutral
865.398,"[1, 6, 17, 26]",Neutral
865.431,"[1, 6, 17, 26]",Neutral
865.465,"[1, 6, 17, 26]",Neutral
865.498,"[1, 6, 17, 26]",Neutral
865.531,"[1, 6, 17, 26]",Neutral
865.565,"[1, 6, 17, 26]",Neutral
865.598,"[1, 6, 17, 26]",Neutral
865.631,"[1, 6, 17, 26]",Neutral
865.665,"[1, 6, 17, 26]",Neutral
865.698,"[1, 6, 17, 26]",Neutral
865.732,"[1, 6, 17, 26]",Neutral
865.765,"[1, 6, 17, 26]",Neutral
865.798,"[1, 6, 17, 26]",Neutral
865.832,"[1, 6, 17, 26]",Neutral
865.865,"[1, 6, 10, 17, 26]",Neutral
865.898,"[1, 6, 10, 17, 26]",Neutral
865.932,"[1, 6, 10, 17, 26]",Neutral
865.965,"[1, 6, 10, 17, 26]",Neutral
865.998,"[1, 6, 10, 17, 26]",Neutral
866.032,"[1, 6, 10, 17, 26]",Neutral
866.065,"[1, 6, 10, 17, 26]",Neutral
866.099,"[1, 6, 10, 17, 26]",Neutral
866.132,"[1, 6, 17, 26]",Neutral
866.165,"[1, 6, 17, 26]",Neutral
866.199,"[1, 6, 17, 26]",Neutral
866.232,"[1, 6, 17, 26]",Neutral
866.265,"[1, 6, 17, 26]",Neutral
866.299,"[1, 6, 17, 26]",Neutral
866.332,"[1, 6, 17, 26]",Neutral
866.366,"[1, 6, 17, 26]",Neutral
866.399,"[1, 6, 17, 26]",Neutral
866.432,"[1, 6, 10, 17, 26]",Neutral
866.466,"[1, 6, 10, 17, 26]",Neutral
866.499,"[1, 6, 10, 17, 26]",Neutral
866.532,"[1, 6, 10, 17, 26]",Neutral
866.566,"[1, 6, 10, 17, 26]",Neutral
866.599,"[1, 6, 10, 17, 26]",Neutral
866.632,"[1, 6, 10, 17, 26]",Neutral
866.666,"[1, 6, 17, 26]",Neutral
866.699,"[1, 6, 17, 26]",Neutral
866.733,"[1, 6, 17, 26]",Neutral
866.766,"[1, 6, 17, 26]",Neutral
866.799,"[1, 6, 10, 17, 26]",Neutral
866.833,"[1, 6, 10, 17, 26]",Neutral
866.866,"[1, 6, 10, 17, 26]",Neutral
866.899,"[1, 6, 10, 17, 26]",Neutral
866.933,"[1, 6, 10, 17, 26]",Neutral
866.966,"[1, 6, 10, 17, 26]",Neutral
866.999,"[1, 6, 10, 17, 26]",Neutral
867.033,"[1, 6, 10, 17, 26]",Neutral
867.066,"[1, 6, 10, 17, 26]",Neutral
867.1,"[1, 6, 10, 17, 26]",Neutral
867.133,"[1, 6, 17, 26]",Neutral
867.166,"[1, 6, 17, 26]",Neutral
867.2,"[1, 6, 17, 26]",Neutral
867.233,"[1, 6, 17, 26]",Neutral
867.266,"[1, 6, 17, 26]",Neutral
867.3,"[1, 6, 17, 26]",Neutral
867.333,"[1, 6, 17, 26]",Neutral
867.367,"[1, 6, 17, 26]",Neutral
867.4,"[1, 6, 17, 26]",Neutral
867.433,"[1, 6, 17, 26]",Neutral
867.467,"[1, 6, 12, 17, 26]",Neutral
867.5,"[1, 6, 12, 17, 26]",Neutral
867.533,"[1, 6, 12, 17, 26]",Neutral
867.567,"[1, 6, 12, 17, 26]",Neutral
867.6,"[1, 6, 12, 17, 26]",Neutral
867.633,"[1, 6, 12, 17, 26]",Neutral
867.667,"[1, 6, 12, 17, 26]",Neutral
867.7,"[1, 6, 12, 17, 26]",Neutral
867.734,"[1, 6, 12, 17, 26]",Neutral
867.767,"[1, 6, 12, 17, 26]",Neutral
867.8,"[1, 6, 12, 17, 26]",Neutral
867.834,"[1, 6, 12, 17, 26]",Neutral
867.867,"[1, 6, 17, 26]",Neutral
867.9,"[1, 6, 17, 26]",Neutral
867.934,"[1, 6, 17, 26]",Neutral
867.967,"[1, 6, 17, 26]",Neutral
868.0,"[1, 6, 12, 15, 17, 26]",Neutral
868.034,"[1, 6, 12, 15, 17, 26]",Neutral
868.067,"[1, 6, 12, 15, 17, 26]",Neutral
868.101,"[1, 6, 12, 15, 17, 26]",Neutral
868.134,"[1, 6, 12, 15, 17, 26]",Neutral
868.167,"[1, 6, 12, 15, 17, 26]",Neutral
868.201,"[1, 6, 12, 15, 17, 26]",Neutral
868.234,"[1, 6, 12, 15, 17, 26]",Neutral
868.267,"[1, 6, 12, 15, 17, 26]",Neutral
868.301,"[1, 6, 12, 15, 17, 26]",Neutral
868.334,"[1, 6, 12, 15, 17, 26]",Neutral
868.368,"[1, 6, 12, 15, 17, 26]",Neutral
868.401,"[1, 6, 12, 15, 17, 26]",Neutral
868.434,"[1, 6, 12, 15, 17, 26]",Neutral
868.468,"[1, 6, 12, 15, 17, 26]",Neutral
868.501,"[1, 6, 12, 15, 17, 26]",Neutral
868.534,"[1, 6, 12, 15, 17, 26]",Neutral
868.568,"[1, 6, 12, 15, 17, 26]",Neutral
868.601,"[1, 6, 12, 15, 17, 26]",Neutral
868.634,"[1, 6, 12, 15, 17, 26]",Neutral
868.668,"[1, 6, 12, 15, 17, 26]",Neutral
868.701,"[1, 6, 12, 15, 17, 26]",Neutral
868.735,"[1, 6, 15, 17, 26]",Neutral
868.768,"[1, 6, 15, 17, 26]",Neutral
868.801,"[1, 6, 15, 17, 26]",Neutral
868.835,"[1, 6, 15, 17, 26]",Neutral
868.868,"[1, 6, 17, 26]",Neutral
868.901,"[1, 6, 17, 26]",Neutral
868.935,"[1, 6, 17, 26]",Neutral
868.968,"[1, 6, 17, 26]",Neutral
869.001,"[1, 6, 17, 26]",Neutral
869.035,"[1, 6, 17, 26]",Neutral
869.068,"[1, 6, 17, 26]",Neutral
869.102,"[1, 6, 17, 26]",Neutral
869.135,"[1, 6, 17, 26]",Neutral
869.168,"[1, 6, 15, 17, 26]",Neutral
869.202,"[1, 6, 15, 17, 26]",Neutral
869.235,"[1, 6, 15, 17, 26]",Neutral
869.268,"[1, 6, 17, 26]",Neutral
869.302,"[1, 6, 17, 26]",Neutral
869.335,"[1, 6, 17, 26]",Neutral
869.369,"[1, 6, 17, 26]",Neutral
869.402,"[1, 6, 17, 26]",Neutral
869.435,"[1, 6, 17, 26]",Neutral
869.469,"[1, 6, 17, 26]",Neutral
869.502,"[1, 6, 17, 26]",Neutral
869.535,"[1, 6, 17, 26]",Neutral
869.569,"[1, 6, 17, 26]",Neutral
869.602,"[1, 6, 15, 17, 26]",Neutral
869.635,"[1, 6, 15, 17, 26]",Neutral
869.669,"[1, 6, 15, 17, 26]",Neutral
869.702,"[1, 6, 12, 17, 26]",Neutral
869.736,"[1, 6, 12, 15, 17, 26]",Neutral
869.769,"[1, 6, 17, 26]",Neutral
869.802,"[1, 6, 17, 26]",Neutral
869.836,"[1, 6, 17, 26]",Neutral
869.869,"[1, 6, 17, 26]",Neutral
869.902,"[1, 6, 17, 26]",Neutral
869.936,"[1, 6, 17, 26]",Neutral
869.969,"[1, 6, 17, 26]",Neutral
870.002,"[1, 6, 17, 26]",Neutral
870.036,"[1, 6, 17, 26]",Neutral
870.069,"[1, 6, 17, 26]",Neutral
870.103,"[1, 6, 17, 26]",Neutral
870.136,"[1, 6, 17, 26]",Neutral
870.169,"[1, 6, 17, 26]",Neutral
870.203,"[1, 6, 17, 26]",Neutral
870.236,"[1, 6, 17, 26]",Neutral
870.269,"[1, 6, 17, 26]",Neutral
870.303,"[6, 17, 26]",Neutral
870.336,"[6, 17, 26]",Neutral
870.37,"[1, 6, 12, 17, 26]",Neutral
870.403,"[1, 6, 12, 17, 26]",Neutral
870.436,"[1, 6, 12, 17, 26]",Neutral
870.47,"[1, 6, 12, 17, 26]",Neutral
870.503,"[1, 6, 12, 17, 26]",Neutral
870.536,"[1, 6, 12, 17, 26]",Neutral
870.57,"[1, 6, 12, 17, 26]",Neutral
870.603,"[1, 6, 12, 17, 26]",Neutral
870.636,"[1, 6, 12, 17, 26]",Neutral
870.67,"[1, 6, 12, 17, 26]",Neutral
870.703,"[1, 6, 12, 17, 26]",Neutral
870.737,"[1, 6, 12, 17, 26]",Neutral
870.77,"[1, 6, 12, 17, 26]",Neutral
870.803,"[1, 6, 12, 17, 26]",Neutral
870.837,"[1, 6, 12, 17, 26]",Neutral
870.87,"[1, 6, 12, 17, 26]",Neutral
870.903,"[1, 6, 12, 17, 26]",Neutral
870.937,"[1, 6, 12, 17, 26]",Neutral
870.97,"[1, 6, 12, 17, 26]",Neutral
871.003,"[1, 6, 12, 17, 26]",Neutral
871.037,"[1, 6, 17, 26]",Neutral
871.07,"[1, 6, 17, 26]",Neutral
871.104,"[1, 6, 17, 26]",Neutral
871.137,"[1, 6, 17, 26]",Neutral
871.17,"[1, 6, 17, 26]",Neutral
871.204,"[1, 6, 17, 26]",Neutral
871.237,"[1, 6, 17, 26]",Neutral
871.27,"[1, 6, 17, 26]",Neutral
871.304,"[1, 6, 17, 26]",Neutral
871.337,"[1, 6, 17, 26]",Neutral
871.371,"[1, 6, 17, 26]",Neutral
871.404,"[6, 17, 26]",Neutral
871.437,"[6, 17, 26]",Neutral
871.471,"[6, 17, 26]",Neutral
871.504,"[6, 17, 26]",Neutral
871.537,"[6, 17, 26]",Neutral
871.571,"[6, 7, 17, 26]",Neutral
871.604,"[6, 7, 17, 26]",Neutral
871.637,"[6, 7, 17, 26]",Neutral
871.671,"[6, 7, 17, 26]",Neutral
871.704,"[6, 7, 17, 26]",Neutral
871.738,"[6, 7, 17, 26]",Neutral
871.771,"[6, 17, 26]",Neutral
871.804,"[6, 17, 26]",Neutral
871.838,"[6, 17, 26]",Neutral
871.871,"[6, 17, 26]",Neutral
871.904,"[6, 17, 26]",Neutral
871.938,"[6, 17, 26]",Neutral
871.971,"[6, 17, 26]",Neutral
872.004,"[6, 17, 26]",Neutral
872.038,"[6, 17, 26]",Neutral
872.071,"[6, 17, 26]",Neutral
872.105,"[6, 17, 26]",Neutral
872.138,"[6, 17, 26]",Neutral
872.171,"[6, 17, 26]",Neutral
872.205,"[6, 17, 26]",Neutral
872.238,"[6, 17, 26]",Neutral
872.271,"[6, 17, 26]",Neutral
872.305,"[6, 17, 26]",Neutral
872.338,"[6, 17, 26]",Neutral
872.372,"[6, 17, 26]",Neutral
872.405,"[6, 17, 26]",Neutral
872.438,"[6, 17, 26]",Neutral
872.472,"[6, 17, 26]",Neutral
872.505,"[6, 17, 26]",Neutral
872.538,"[6, 17, 26]",Neutral
872.572,"[6, 17, 26]",Neutral
872.605,"[6, 17, 26]",Neutral
872.638,"[6, 17, 26]",Neutral
872.672,"[6, 17, 26]",Neutral
872.705,"[6, 17, 26]",Neutral
872.739,"[6, 17, 26]",Neutral
872.772,"[6, 17, 26]",Neutral
872.805,"[6, 17, 26]",Neutral
872.839,"[6, 17, 26]",Neutral
872.872,"[6, 17, 26]",Neutral
872.905,"[6, 17, 26]",Neutral
872.939,"[6, 17, 26]",Neutral
872.972,"[6, 17, 26]",Neutral
873.005,"[6, 17, 26]",Neutral
873.039,"[6, 17, 26]",Neutral
873.072,"[6, 17, 26]",Neutral
873.106,"[6, 17, 26]",Neutral
873.139,"[6, 17, 26]",Neutral
873.172,"[6, 17, 26]",Neutral
873.206,"[6, 12, 17, 26]",Neutral
873.239,"[6, 12, 17, 26]",Neutral
873.272,"[6, 12, 17, 26]",Neutral
873.306,"[6, 12, 17, 26]",Neutral
873.339,"[6, 10, 12, 14, 17, 23, 26]",Contempt
873.373,"[6, 10, 12, 14, 17, 23, 26]",Contempt
873.406,"[6, 10, 12, 14, 17, 23]",Contempt
873.439,"[6, 10, 12, 14, 17, 23]",Contempt
873.473,"[6, 10, 12, 14, 17, 23, 26]",Contempt
873.506,"[6, 10, 12, 14, 17, 23, 26]",Contempt
873.539,"[6, 10, 12, 17, 23, 26]",Neutral
873.573,"[6, 10, 12, 17, 23, 26]",Neutral
873.606,"[6, 10, 12, 17, 26]",Neutral
873.639,"[6, 12, 17, 26]",Neutral
873.673,"[6, 7, 12, 17, 23, 26]",Neutral
873.706,"[6, 7, 12, 17, 23, 26]",Neutral
873.74,"[6, 7, 12, 17, 23, 26]",Neutral
873.773,"[6, 7, 12, 17, 23, 26]",Neutral
873.806,"[6, 12, 17, 23, 26]",Neutral
873.84,"[6, 12, 17, 23, 26]",Neutral
873.873,"[6, 12, 17, 23, 26]",Neutral
873.906,"[6, 12, 17, 23, 26]",Neutral
873.94,"[6, 12, 17, 23, 26]",Neutral
873.973,"[6, 12, 17, 23, 26]",Neutral
874.006,"[6, 12, 17, 23, 26]",Neutral
874.04,"[6, 12, 17, 23, 26]",Neutral
874.073,"[6, 12, 17, 23, 26]",Neutral
874.107,"[6, 12, 17, 23, 26]",Neutral
874.14,"[6, 12, 17, 23, 26]",Neutral
874.173,"[6, 12, 17, 23, 26]",Neutral
874.207,"[6, 12, 17, 23, 26]",Neutral
874.24,"[6, 12, 17, 23, 26]",Neutral
874.273,"[6, 12, 17, 23, 26]",Neutral
