timestamp, action_unit_list, facial_expression
1156.455,"[5, 7, 12, 17]",Neutral
1156.489,"[5, 7, 12, 17]",Neutral
1156.522,"[5, 7, 12, 17]",Neutral
1156.555,"[5, 7, 12, 17]",Neutral
1156.589,"[5, 7, 12, 17]",Neutral
1156.622,"[5, 7, 12, 17, 23]",Neutral
1156.656,"[5, 7, 12, 17, 23]",Neutral
1156.689,"[5, 7, 12, 17, 23]",Neutral
1156.722,"[5, 7, 12, 17]",Neutral
1156.756,"[5, 7, 12, 17]",Neutral
1156.789,"[5, 7, 12, 17]",Neutral
1156.822,"[5, 7, 12, 17]",Neutral
1156.856,"[5, 7, 12, 17]",Neutral
1156.889,"[5, 7, 17]",Neutral
1156.922,"[5, 7, 17]",Neutral
1156.956,"[5, 7, 17]",Neutral
1156.989,"[5, 7, 10, 17]",Neutral
1157.023,"[5, 7, 17]",Neutral
1157.056,"[5, 7, 17]",Neutral
1157.089,"[5, 7, 17]",Neutral
1157.123,"[5, 7, 17]",Neutral
1157.156,"[5, 7, 17]",Neutral
1157.189,"[5, 7, 17]",Neutral
1157.223,"[5, 7, 17]",Neutral
1157.256,"[5, 7, 17]",Neutral
1157.289,"[5, 7, 17]",Neutral
1157.323,"[5, 7, 17]",Neutral
1157.356,"[5, 7, 17]",Neutral
1157.39,"[5, 7, 17]",Neutral
1157.423,"[5, 7, 12, 17]",Neutral
1157.456,"[5, 7, 12, 17]",Neutral
1157.49,"[5, 7, 17]",Neutral
1157.523,"[2, 5, 7, 17]",Neutral
1157.556,"[2, 5, 7, 12, 17]",Neutral
1157.59,"[2, 5, 12, 17]",Neutral
1157.623,"[2, 5, 7, 17]",Neutral
1157.657,"[2, 5, 7, 17]",Neutral
1157.69,"[2, 5, 7, 17]",Neutral
1157.723,"[2, 5, 7, 17]",Neutral
1157.757,"[2, 5, 7, 17]",Neutral
1157.79,"[2, 5, 7, 15, 17]",Neutral
1157.823,"[2, 5, 7, 15, 17]",Neutral
1157.857,"[2, 5, 7, 15, 17]",Neutral
1157.89,"[2, 5, 7, 15, 17]",Neutral
1157.923,"[2, 5, 7, 15, 17]",Neutral
1157.957,"[2, 5, 7, 15, 17]",Neutral
1157.99,"[2, 5, 7, 15, 17]",Neutral
1158.024,"[2, 5, 7, 15, 17]",Neutral
1158.057,"[2, 5, 7, 15, 17]",Neutral
1158.09,"[2, 5, 7, 15, 17]",Neutral
1158.124,"[2, 5, 7, 15, 17]",Neutral
1158.157,"[5, 7, 15, 17]",Neutral
1158.19,"[5, 7, 15, 17]",Neutral
1158.224,"[5, 7, 15, 17]",Neutral
1158.257,"[5, 7, 15, 17]",Neutral
1158.29,"[5, 7, 15, 17]",Neutral
1158.324,"[2, 5, 7, 15, 17]",Neutral
1158.357,"[2, 5, 7, 15, 17]",Neutral
1158.391,"[2, 5, 7, 15, 17]",Neutral
1158.424,"[2, 5, 7, 15, 17]",Neutral
1158.457,"[2, 5, 7, 15, 17]",Neutral
1158.491,"[2, 5, 7, 15, 17]",Neutral
1158.524,"[5, 7, 15, 17]",Neutral
1158.557,"[5, 7, 15, 17]",Neutral
1158.591,"[5, 7, 15, 17]",Neutral
1158.624,"[5, 7, 15, 17]",Neutral
1158.658,"[5, 7, 15, 17]",Neutral
1158.691,"[5, 7, 15, 17]",Neutral
1158.724,"[5, 7, 15, 17]",Neutral
1158.758,"[5, 7, 15, 17]",Neutral
1158.791,"[5, 7, 15, 17]",Neutral
1158.824,"[5, 7, 15, 17]",Neutral
1158.858,"[5, 7, 15, 17]",Neutral
1158.891,"[5, 7, 15, 17]",Neutral
1158.924,"[5, 7, 15, 17]",Neutral
1158.958,"[5, 7, 15, 17]",Neutral
1158.991,"[5, 7, 15, 17]",Neutral
1159.025,"[5, 7, 15, 17]",Neutral
1159.058,"[5, 7, 15, 17]",Neutral
1159.091,"[5, 7, 15, 17]",Neutral
1159.125,"[5, 7, 15, 17]",Neutral
1159.158,"[5, 7, 15, 17]",Neutral
1159.191,"[5, 7, 15, 17]",Neutral
1159.225,"[5, 7, 15, 17]",Neutral
1159.258,"[5, 7, 15, 17]",Neutral
1159.291,"[5, 7, 17]",Neutral
1159.325,"[4, 5, 7, 17, 45]",Neutral
1159.358,"[4, 5, 7, 17, 45]",Neutral
1159.392,"[4, 5, 7, 17, 45]",Neutral
1159.425,"[4, 5, 7, 17, 45]",Neutral
1159.458,"[4, 5, 7, 17, 45]",Neutral
1159.492,"[4, 5, 7, 17, 45]",Neutral
1159.525,"[4, 5, 7, 15, 17, 45]",Anger
1159.558,"[4, 5, 7, 15, 17, 45]",Anger
1159.592,"[5, 7, 15, 17]",Neutral
1159.625,"[5, 7, 15, 17]",Neutral
1159.659,"[5, 7, 15, 17]",Neutral
1159.692,"[5, 7, 15, 17]",Neutral
1159.725,"[5, 7, 17]",Neutral
1159.759,"[5, 7, 17]",Neutral
1159.792,"[5, 7, 12, 17]",Neutral
1159.825,"[5, 7, 12, 17, 25]",Neutral
1159.859,"[5, 7, 12, 17, 25]",Neutral
1159.892,"[5, 7, 12, 17, 25]",Neutral
1159.925,"[5, 7, 12, 17, 25]",Neutral
1159.959,"[5, 7, 12, 17, 25]",Neutral
1159.992,"[5, 7, 12, 17, 25]",Neutral
1160.026,"[5, 7, 12, 17, 25]",Neutral
1160.059,"[5, 7, 12, 17, 25]",Neutral
1160.092,"[5, 7, 12, 17, 25]",Neutral
1160.126,"[5, 7, 12, 17]",Neutral
1160.159,"[5, 7, 12, 17]",Neutral
1160.192,"[5, 7, 12, 17]",Neutral
1160.226,"[5, 7, 12, 17]",Neutral
1160.259,"[5, 7, 12, 17]",Neutral
1160.292,"[5, 7, 12, 17]",Neutral
1160.326,"[5, 7, 12, 17]",Neutral
1160.359,"[5, 7, 12, 17]",Neutral
1160.393,"[5, 7, 12, 17]",Neutral
1160.426,"[5, 7, 12, 17, 45]",Neutral
1160.459,"[5, 7, 12, 17, 45]",Neutral
1160.493,"[5, 7, 12, 17, 45]",Neutral
1160.526,"[4, 5, 7, 12, 17, 45]",Neutral
1160.559,"[4, 5, 7, 12, 17, 45]",Neutral
1160.593,"[4, 5, 7, 12, 17, 45]",Neutral
1160.626,"[4, 5, 7, 12, 17, 45]",Neutral
1160.66,"[5, 7, 12, 17, 45]",Neutral
1160.693,"[5, 7, 12, 17, 45]",Neutral
1160.726,"[5, 7, 12, 17, 45]",Neutral
1160.76,"[5, 7, 9, 17, 45]",Neutral
1160.793,"[5, 7, 9, 17, 45]",Neutral
1160.826,"[5, 7, 9, 17, 45]",Neutral
1160.86,"[5, 7, 9, 17, 45]",Neutral
1160.893,"[5, 7, 9, 17, 45]",Neutral
1160.926,"[5, 7, 9, 17, 45]",Neutral
1160.96,"[5, 7, 9, 17, 45]",Neutral
1160.993,"[5, 7, 9, 17, 45]",Neutral
1161.027,"[5, 7, 9, 45]",Neutral
1161.06,"[5, 7, 9, 45]",Neutral
1161.093,"[5, 7, 9, 45]",Neutral
1161.127,"[5, 7, 9, 45]",Neutral
1161.16,"[5, 7, 9, 45]",Neutral
1161.193,"[5, 7, 9, 45]",Neutral
1161.227,"[5, 12, 25]",Neutral
1161.26,"[5, 12, 25]",Neutral
1161.293,"[5, 12, 25]",Neutral
1161.327,"[4, 5, 12, 25]",Neutral
1161.36,"[4, 5, 12, 25]",Neutral
1161.394,"[4, 5, 12, 25]",Neutral
1161.427,"[2, 4, 5, 12]",Neutral
1161.46,"[2, 4, 5, 12]",Neutral
1161.494,"[2, 4, 5, 12]",Neutral
1161.527,"[2, 4, 5, 12]",Neutral
1161.56,"[2, 4, 5, 12]",Neutral
1161.594,"[2, 4, 5, 12]",Neutral
1161.627,"[5, 10, 12, 20, 25, 26]",Neutral
1161.661,"[5, 10, 12, 17, 20, 25, 26]",Neutral
1161.694,"[5, 10, 12, 17, 20, 25, 26]",Neutral
1161.727,"[5, 10, 12, 17, 20, 25, 26]",Neutral
1161.761,"[5, 10, 12, 17, 25, 26]",Neutral
1161.794,"[5, 10, 12, 17, 25, 26]",Neutral
1161.827,"[5, 7, 12]",Neutral
1161.861,"[5, 7, 12]",Neutral
1161.894,"[5, 7, 12]",Neutral
1161.927,"[5, 7, 12]",Neutral
1161.961,"[5, 6, 7, 12]",Neutral
1161.994,"[5, 6, 7, 12]",Neutral
1162.028,"[5, 6, 7, 12]",Neutral
1162.061,"[5, 7, 12]",Neutral
1162.094,"[5, 7, 12]",Neutral
1162.128,"[4, 5, 7, 12]",Neutral
1162.161,"[4, 5, 7, 12]",Neutral
1162.194,"[4, 5, 7, 10, 12]",Neutral
1162.228,"[2, 4, 5, 10, 12]",Neutral
1162.261,"[2, 4, 5, 10, 12]",Neutral
1162.294,"[2, 4, 5, 10, 12]",Neutral
1162.328,"[2, 4, 5, 10, 12, 14]",Contempt
1162.361,"[2, 4, 5, 10, 12, 14]",Contempt
1162.395,"[2, 4, 5, 10, 12, 14]",Contempt
1162.428,"[2, 4, 5, 10, 12, 14]",Contempt
1162.461,"[2, 4, 5, 10, 12, 14]",Contempt
1162.495,"[2, 4, 5, 10, 12, 14]",Contempt
1162.528,"[5, 10, 12]",Neutral
1162.561,"[5, 10, 12]",Neutral
1162.595,"[5, 7, 10, 12]",Neutral
1162.628,"[5, 7, 12]",Neutral
1162.662,"[5, 7, 12, 17]",Neutral
1162.695,"[5, 7, 12, 17]",Neutral
1162.728,"[5, 7, 12, 17]",Neutral
1162.762,"[5, 7, 12, 17]",Neutral
1162.795,"[5, 7, 12, 17]",Neutral
1162.828,"[5, 7, 12, 17]",Neutral
1162.862,"[5, 7, 12, 17]",Neutral
1162.895,"[5, 7, 12, 17]",Neutral
1162.928,"[5, 7, 12, 17]",Neutral
1162.962,"[5, 7, 12, 17]",Neutral
1162.995,"[5, 7, 12, 17]",Neutral
1163.029,"[5, 7, 12, 17]",Neutral
1163.062,"[5, 7, 12, 17]",Neutral
1163.095,"[5, 7, 12, 17]",Neutral
1163.129,"[5, 7, 12, 17]",Neutral
1163.162,"[5, 7, 12, 17]",Neutral
1163.195,"[5, 7, 12, 17]",Neutral
1163.229,"[5, 7, 12, 17]",Neutral
1163.262,"[5, 7, 12, 17]",Neutral
1163.295,"[5, 7, 12, 17]",Neutral
1163.329,"[5, 7, 12, 17]",Neutral
1163.362,"[5, 7, 12, 17]",Neutral
1163.396,"[5, 7, 12, 17]",Neutral
1163.429,"[5, 7, 12]",Neutral
1163.462,"[5, 7, 12]",Neutral
1163.496,"[5, 7, 12]",Neutral
1163.529,"[5, 7, 12]",Neutral
1163.562,"[5, 7, 12]",Neutral
1163.596,"[5, 7, 12]",Neutral
1163.629,"[5, 7, 12]",Neutral
1163.663,"[5, 7, 12]",Neutral
1163.696,"[5, 7, 12]",Neutral
1163.729,"[5, 7, 12]",Neutral
1163.763,"[5, 7, 12]",Neutral
1163.796,"[5, 7, 12]",Neutral
1163.829,"[5, 7, 12]",Neutral
1163.863,"[5, 7, 12]",Neutral
1163.896,"[5, 7, 12]",Neutral
1163.929,"[5, 7, 12]",Neutral
1163.963,"[5, 7, 12]",Neutral
1163.996,"[5, 7, 12]",Neutral
1164.03,"[5, 7, 12]",Neutral
1164.063,"[5, 7, 12]",Neutral
1164.096,"[5, 7, 12]",Neutral
1164.13,"[5, 7, 12]",Neutral
1164.163,"[5, 7, 12]",Neutral
1164.196,"[5, 7, 12]",Neutral
1164.23,"[5, 7, 12]",Neutral
1164.263,"[5, 7, 12]",Neutral
1164.296,"[5, 7, 12]",Neutral
1164.33,"[5, 7, 12]",Neutral
1164.363,"[5, 7, 12, 17]",Neutral
1164.397,"[5, 7, 12, 17]",Neutral
1164.43,"[5, 7, 12, 17]",Neutral
1164.463,"[5, 7, 12, 17]",Neutral
1164.497,"[5, 7, 12, 17]",Neutral
1164.53,"[5, 7, 12, 17, 45]",Neutral
1164.563,"[5, 7, 12, 17, 45]",Neutral
1164.597,"[5, 7, 12, 17, 45]",Neutral
1164.63,"[5, 7, 12, 45]",Neutral
1164.664,"[5, 7, 12, 45]",Neutral
1164.697,"[4, 5, 7, 12, 45]",Neutral
1164.73,"[4, 5, 7, 12, 45]",Neutral
1164.764,"[5, 7, 12, 17, 45]",Neutral
1164.797,"[5, 7, 12, 17, 45]",Neutral
1164.83,"[4, 5, 7, 12, 17, 45]",Neutral
1164.864,"[4, 5, 7, 12, 17, 45]",Neutral
1164.897,"[4, 5, 7, 12, 45]",Neutral
1164.93,"[5, 7, 12, 45]",Neutral
1164.964,"[5, 7, 12, 45]",Neutral
1164.997,"[5, 12, 45]",Neutral
1165.031,"[4, 5, 12, 45]",Neutral
1165.064,"[4, 5, 12, 45]",Neutral
1165.097,"[4, 5, 12, 17, 45]",Neutral
1165.131,"[4, 5, 12, 17, 45]",Neutral
1165.164,"[4, 5, 12, 17, 45]",Neutral
1165.197,"[4, 5, 12, 17, 45]",Neutral
1165.231,"[4, 5, 7, 12, 17]",Neutral
1165.264,"[4, 5, 7, 12, 17]",Neutral
1165.297,"[4, 5, 7, 12, 17]",Neutral
1165.331,"[4, 5, 7, 12, 17]",Neutral
1165.364,"[4, 5, 7, 10, 12, 17]",Neutral
1165.398,"[4, 5, 7, 10, 12, 17]",Neutral
1165.431,"[4, 5, 7, 10, 12, 17]",Neutral
1165.464,"[4, 5, 7, 12, 17]",Neutral
1165.498,"[4, 5, 7, 12, 17, 25]",Neutral
1165.531,"[4, 5, 7, 12, 17, 25]",Neutral
1165.564,"[4, 5, 7, 12, 17, 25]",Neutral
1165.598,"[4, 5, 7, 12, 17, 25]",Neutral
1165.631,"[4, 5, 7, 10, 12, 25]",Neutral
1165.665,"[4, 5, 7, 10, 12, 25]",Neutral
1165.698,"[4, 5, 7, 10, 12, 25]",Neutral
1165.731,"[4, 5, 7, 10, 12, 25]",Neutral
1165.765,"[4, 5, 7, 10, 12, 25]",Neutral
1165.798,"[4, 5, 7, 10, 12, 25]",Neutral
1165.831,"[5, 7, 12, 25]",Neutral
1165.865,"[5, 7, 12, 25]",Neutral
1165.898,"[5, 7, 12, 25]",Neutral
1165.931,"[5, 7, 12, 25]",Neutral
1165.965,"[5, 7, 12, 25]",Neutral
1165.998,"[5, 7, 12, 25]",Neutral
1166.032,"[5, 7, 12, 25, 45]",Neutral
1166.065,"[5, 7, 12, 25, 45]",Neutral
1166.098,"[5, 7, 12, 25, 45]",Neutral
1166.132,"[5, 7, 12, 25, 45]",Neutral
1166.165,"[5, 7, 12, 25, 45]",Neutral
1166.198,"[5, 7, 12, 25, 45]",Neutral
1166.232,"[5, 7, 12, 25, 45]",Neutral
1166.265,"[5, 7, 12, 25, 45]",Neutral
1166.298,"[5, 7, 12, 25, 45]",Neutral
1166.332,"[5, 7, 12, 25, 45]",Neutral
1166.365,"[5, 7, 12, 25, 45]",Neutral
1166.399,"[5, 7, 12, 25, 45]",Neutral
1166.432,"[4, 5, 7, 12, 25, 45]",Neutral
1166.465,"[4, 5, 7, 12, 25, 45]",Neutral
1166.499,"[4, 5, 7, 12, 25, 45]",Neutral
1166.532,"[4, 5, 7, 12, 25, 45]",Neutral
1166.565,"[4, 5, 7, 12, 25, 45]",Neutral
1166.599,"[4, 5, 7, 12, 25, 45]",Neutral
1166.632,"[4, 5, 7, 12, 25]",Neutral
1166.666,"[4, 5, 7, 12, 25]",Neutral
1166.699,"[4, 5, 7, 12, 25]",Neutral
1166.732,"[5, 7, 12, 25]",Neutral
1166.766,"[5, 7, 12, 25]",Neutral
1166.799,"[5, 7, 12, 25, 26]",Neutral
1166.832,"[5, 7, 12, 25, 26]",Neutral
1166.866,"[5, 7, 12, 25, 26]",Neutral
1166.899,"[5, 7, 12, 25, 26]",Neutral
1166.932,"[5, 7, 12, 17]",Neutral
1166.966,"[5, 7, 12, 17]",Neutral
1166.999,"[5, 7, 12, 17]",Neutral
1167.033,"[5, 7, 12, 17]",Neutral
1167.066,"[5, 7, 12, 17]",Neutral
1167.099,"[5, 6, 7, 12, 17]",Neutral
1167.133,"[5, 6, 7, 12, 17]",Neutral
1167.166,"[5, 7, 12]",Neutral
1167.199,"[5, 7, 12]",Neutral
1167.233,"[5, 7, 12]",Neutral
1167.266,"[5, 7, 12]",Neutral
1167.299,"[5, 7, 12]",Neutral
1167.333,"[5, 7, 12]",Neutral
1167.366,"[5, 7, 12]",Neutral
1167.4,"[5, 7, 12]",Neutral
1167.433,"[5, 7, 12]",Neutral
1167.466,"[5, 7, 12]",Neutral
1167.5,"[5, 7, 12, 45]",Neutral
1167.533,"[5, 6, 7, 12, 45]",Neutral
1167.566,"[5, 6, 7, 12, 45]",Neutral
1167.6,"[5, 6, 7, 12, 45]",Neutral
1167.633,"[4, 5, 6, 7, 12, 45]",Neutral
1167.667,"[5, 6, 7, 12, 45]",Neutral
1167.7,"[5, 6, 7, 10, 12, 45]",Neutral
1167.733,"[5, 6, 7, 10, 12, 45]",Neutral
1167.767,"[5, 6, 7, 10, 12, 45]",Neutral
1167.8,"[4, 5, 6, 7, 10, 12, 45]",Neutral
1167.833,"[4, 5, 6, 7, 10, 12, 45]",Neutral
1167.867,"[4, 5, 6, 7, 10, 12, 45]",Neutral
1167.9,"[4, 5, 10, 12, 17, 45]",Neutral
1167.933,"[4, 5, 10, 12, 17, 45]",Neutral
1167.967,"[4, 5, 10, 12, 17, 45]",Neutral
1168.0,"[4, 5, 10, 12, 14, 17]",Contempt
1168.034,"[4, 5, 10, 12, 14, 17]",Contempt
1168.067,"[4, 5, 10, 12, 14]",Contempt
1168.1,"[4, 5, 10, 12, 14, 25]",Contempt
1168.134,"[4, 5, 10, 12, 14, 25]",Contempt
1168.167,"[4, 5, 10, 12, 14, 25, 26]",Contempt
1168.2,"[4, 5, 10, 12, 14, 25, 26]",Contempt
1168.234,"[4, 5, 10, 12, 14, 25, 26]",Contempt
1168.267,"[4, 5, 10, 12, 14, 25, 26]",Contempt
1168.3,"[5, 6, 10, 12, 25, 26]",Happy
1168.334,"[5, 6, 7, 10, 12, 25, 26]",Happy
1168.367,"[5, 6, 7, 10, 12, 25, 26]",Happy
1168.401,"[5, 6, 7, 10, 12, 25, 26, 45]",Happy
1168.434,"[5, 6, 7, 10, 12, 25, 26, 45]",Happy
1168.467,"[5, 6, 7, 10, 12, 25, 26, 45]",Happy
1168.501,"[5, 6, 7, 10, 12, 25, 45]",Happy
1168.534,"[5, 6, 7, 10, 12, 25, 45]",Happy
1168.567,"[5, 6, 7, 10, 12, 25, 45]",Happy
1168.601,"[5, 6, 7, 10, 12, 25, 45]",Happy
1168.634,"[5, 6, 7, 10, 12, 25, 45]",Happy
1168.668,"[5, 6, 7, 10, 12, 25, 45]",Happy
1168.701,"[5, 6, 7, 10, 12, 25, 45]",Happy
1168.734,"[5, 6, 7, 10, 12, 25, 45]",Happy
1168.768,"[5, 6, 7, 10, 12, 25, 45]",Happy
1168.801,"[5, 6, 7, 10, 12, 25, 45]",Happy
1168.834,"[5, 6, 7, 10, 12, 25, 45]",Happy
1168.868,"[5, 6, 7, 10, 12, 25, 26, 45]",Happy
1168.901,"[5, 6, 7, 10, 12, 25, 26, 45]",Happy
1168.934,"[5, 6, 10, 12, 25, 26, 45]",Happy
1168.968,"[4, 5, 6, 10, 12, 25, 26]",Happy
1169.001,"[4, 5, 10, 12, 25, 26]",Neutral
1169.035,"[5, 10, 12, 25, 26]",Neutral
1169.068,"[4, 5, 10, 12, 25, 26]",Neutral
1169.101,"[4, 5, 10, 12, 25, 26]",Neutral
1169.135,"[5, 10, 12, 25, 26]",Neutral
1169.168,"[5, 10, 12, 25, 26]",Neutral
1169.201,"[5, 6, 10, 12, 25, 26]",Happy
1169.235,"[5, 6, 10, 12, 25, 26]",Happy
1169.268,"[5, 6, 7, 10, 12, 25, 26, 45]",Happy
1169.301,"[5, 6, 7, 10, 12, 25, 26, 45]",Happy
1169.335,"[5, 6, 7, 10, 12, 25, 26, 45]",Happy
1169.368,"[5, 6, 7, 10, 12, 25, 26, 45]",Happy
1169.402,"[5, 6, 7, 9, 10, 12, 25, 26, 45]",Happy
1169.435,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.468,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.502,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.535,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.568,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.602,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.635,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.668,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.702,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.735,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.769,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.802,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.835,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.869,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1169.902,"[5, 6, 7, 10, 12, 23, 25, 45]",Happy
1169.935,"[5, 6, 7, 10, 12, 14, 23, 25, 45]",Happy
1169.969,"[5, 6, 10, 12, 14, 23, 25, 45]",Happy
1170.002,"[5, 10, 12, 14, 23, 25, 45]",Contempt
1170.036,"[5, 10, 12, 14, 23, 45]",Contempt
1170.069,"[5, 10, 12, 14, 45]",Contempt
1170.102,"[5, 9, 10, 12, 14, 45]",Contempt
1170.136,"[5, 6, 9, 10, 12, 14, 45]",Contempt
1170.169,"[6, 9, 10, 12, 14, 25, 45]",Happy
1170.202,"[6, 9, 10, 12, 14, 25, 45]",Happy
1170.236,"[6, 9, 10, 12, 14, 25, 45]",Happy
1170.269,"[6, 9, 10, 12, 14, 25, 45]",Happy
1170.302,"[6, 9, 10, 12, 25, 45]",Happy
1170.336,"[6, 9, 10, 12, 25, 45]",Happy
1170.369,"[6, 9, 10, 12, 25, 45]",Happy
1170.403,"[5, 6, 9, 10, 12, 25, 45]",Happy
1170.436,"[5, 6, 9, 10, 12, 25, 45]",Happy
1170.469,"[5, 6, 9, 10, 12, 25, 45]",Happy
1170.503,"[5, 6, 9, 10, 12, 25, 45]",Happy
1170.536,"[5, 6, 9, 10, 12, 25, 45]",Happy
1170.569,"[5, 6, 9, 10, 12, 25, 45]",Happy
1170.603,"[5, 6, 9, 10, 12, 25, 45]",Happy
1170.636,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1170.67,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1170.703,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1170.736,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1170.77,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1170.803,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1170.836,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1170.87,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1170.903,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
1170.936,"[5, 6, 7, 9, 10, 12, 23, 25, 45]",Happy
1170.97,"[5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.003,"[5, 6, 7, 9, 10, 12, 14, 23, 25, 26, 45]",Happy
1171.037,"[5, 6, 7, 9, 10, 12, 14, 23, 25, 26, 45]",Happy
1171.07,"[5, 6, 7, 9, 10, 12, 14, 23, 25, 26, 45]",Happy
1171.103,"[5, 6, 7, 9, 10, 12, 14, 23, 25, 26, 45]",Happy
1171.137,"[5, 6, 7, 9, 10, 12, 14, 23, 25, 26, 45]",Happy
1171.17,"[5, 6, 7, 9, 10, 12, 14, 23, 25, 26, 45]",Happy
1171.203,"[5, 6, 9, 10, 12, 14, 23, 25, 26, 45]",Happy
1171.237,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.27,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.303,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.337,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.37,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.404,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.437,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.47,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.504,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.537,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.57,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.604,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.637,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1171.671,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1171.704,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1171.737,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1171.771,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1171.804,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1171.837,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1171.871,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1171.904,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1171.937,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1171.971,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1172.004,"[5, 6, 7, 9, 10, 12, 23, 25, 45]",Happy
1172.038,"[5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.071,"[4, 5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.104,"[4, 5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.138,"[4, 5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.171,"[4, 5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.204,"[4, 5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.238,"[4, 5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.271,"[4, 5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.304,"[4, 5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.338,"[4, 5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.371,"[4, 5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.405,"[5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.438,"[5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.471,"[5, 6, 7, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.505,"[5, 6, 7, 9, 10, 12, 23, 25, 45]",Happy
1172.538,"[5, 6, 7, 9, 10, 12, 23, 25, 45]",Happy
1172.571,"[5, 6, 7, 9, 10, 12, 23, 25, 45]",Happy
1172.605,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1172.638,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1172.672,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1172.705,"[5, 6, 9, 10, 12, 23, 25, 45]",Happy
1172.738,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.772,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.805,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.838,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.872,"[5, 6, 9, 10, 12, 14, 23, 25, 45]",Happy
1172.905,"[4, 5, 6, 9, 10, 12, 14, 25, 45]",Happy
1172.938,"[4, 5, 6, 9, 10, 12, 14, 25, 45]",Happy
